loyaltynum,id,score,prob_score,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Name
L3366,29,0.24160703283507862,0.01098213785613994,29,Facilities,Facilities Group Manager,Bertrand Ovan
L3366,30,1.1574429924905154,0.05261104511320525,30,Security,Security Group Manager,Felix Resumir
L3366,32,0.7545621581009451,0.03429827991367933,32,Executive,SVP/COO,Orhan Strum
L3366,33,0.10092000189082471,0.004587272813219306,33,Engineering,Drill Technician,Brand Tempestad
L3366,34,0.1396372195761838,0.006347146344371992,34,Security,Perimeter Control,Edvard Vann
L3366,35,0.4223249934198554,0.01919659060999343,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L3366,101,0.053250179899256414,0.0024204627226934736,101,Truck Driver,Truck Driver,Truck Driver 101
L3366,105,0.027709642261567843,0.0012595291937076295,105,Truck Driver,Truck Driver,Truck Driver 105
L3572,1,0.005585572379420644,0.0004296594138015879,1,Information Technology,IT Helpdesk,Nils Calixto
L3572,2,0.0432259823423307,0.0033250755647946688,2,Engineering,Engineer,Lars Azada
L3572,3,0.027731204407085087,0.0021331695697757755,3,Engineering,Engineer,Felix Balas
L3572,4,0.014143141115156126,0.0010879339319350865,4,Executive,SVP/CFO,Ingrid Barranco
L3572,5,0.03429560835012706,0.0026381237192405426,5,Information Technology,IT Technician,Isak Baza
L3572,6,0.10406973639573262,0.008005364338133278,6,Information Technology,IT Group Manager,Linnea Bergen
L3572,7,0.029391133933188318,0.002260856456399101,7,Engineering,Drill Technician,Elsa Orilla
L3572,8,0.10370918343803763,0.007977629495233663,8,Information Technology,IT Technician,Lucas Alcazar
L3572,9,0.035048945390067476,0.0026960727223128826,9,Engineering,Drill Technician,Gustav Cazar
L3572,10,0.008760842683555625,0.0006739109756581249,10,Executive,SVP/CIO,Ada Campo-Corrente
L3572,11,0.02720390213469044,0.002092607856514649,11,Engineering,Hydraulic Technician,Axel Calzas
L3572,12,0.08509285204943316,0.00654560400380255,12,Security,Site Control,Hideki Cocinaro
L3572,13,1.3339767895610728,0.10261359919700559,13,Security,Site Control,Inga Ferro
L3572,14,0.11201784829999006,0.008616757561537696,14,Engineering,Engineering Group Manager,Lidelse Dedos
L3572,15,1.2522967373298581,0.09633051825614292,15,Security,Site Control,Loreto Bodrogi
L3572,16,1.1359401946306231,0.08738001497158639,16,Security,Perimeter Control,Isia Vann
L3572,17,0.5052479330301068,0.03886522561770052,17,Information Technology,IT Technician,Sven Flecha
L3572,18,0.14025095558429407,0.010788535044945697,18,Engineering,Geologist,Birgitta Frente
L3572,19,0.022928365984209245,0.0017637204603237879,19,Engineering,Hydraulic Technician,Vira Frente
L3572,20,0.10281233609037421,0.007908641237721092,20,Security,Building Control,Stenig Fusil
L3572,21,0.8048299540987423,0.06190999646913401,21,Security,Perimeter Control,Hennie Osvaldo
L3572,22,1.7140796845053121,0.13185228342348554,22,Security,Badging Office,Adra Nubarron
L3572,23,1.744793310293885,0.13421487002260651,23,Security,Badging Office,Varja Lagos
L3572,24,0.5552976864074051,0.04271520664672346,24,Security,Perimeter Control,Minke Mies
L3572,25,0.12011714802117833,0.009239780617013716,25,Engineering,Geologist,Kanon Herrero
L3572,26,0.12745531777108096,0.009804255213160072,26,Engineering,Drill Site Manager,Marin Onda
L3572,27,0.08230225459895754,0.006330942661458272,27,Engineering,Drill Technician,Kare Orilla
L3572,29,0.13533288847281355,0.010410222190216426,29,Facilities,Facilities Group Manager,Bertrand Ovan
L3572,30,1.743923802805013,0.13414798483115484,30,Security,Security Group Manager,Felix Resumir
L3572,32,0.03282729932202929,0.0025251768709253298,32,Executive,SVP/COO,Orhan Strum
L3572,33,0.4974848853958206,0.03826806810737081,33,Engineering,Drill Technician,Brand Tempestad
L3572,34,0.08569460627225911,0.0065918927901737765,34,Security,Perimeter Control,Edvard Vann
L3572,35,0.024236399029307378,0.001864338386869798,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L3572,101,0.0456410938238311,0.0035108533710639304,101,Truck Driver,Truck Driver,Truck Driver 101
L3572,105,0.06483443038976329,0.004987263876135637,105,Truck Driver,Truck Driver,Truck Driver 105
L3572,106,0.020918280498702754,0.0016090984999002115,106,Truck Driver,Truck Driver,Truck Driver 106
L3572,107,0.07650169316454476,0.005884745628041904,107,Truck Driver,Truck Driver,Truck Driver 107
L3800,1,0.2710832781122752,0.01004012141156575,1,Information Technology,IT Helpdesk,Nils Calixto
L3800,2,0.06476963846115731,0.002398875498561382,2,Engineering,Engineer,Lars Azada
L3800,3,0.0707850842190742,0.002621669785891637,3,Engineering,Engineer,Felix Balas
L3800,4,0.038884250737212606,0.001440157434711578,4,Executive,SVP/CFO,Ingrid Barranco
L3800,5,0.2669039952895826,0.00988533315887343,5,Information Technology,IT Technician,Isak Baza
L3800,6,0.15829626170403846,0.00586282450755698,6,Information Technology,IT Group Manager,Linnea Bergen
L3800,7,0.03534400816328744,0.0013090373393810164,7,Engineering,Drill Technician,Elsa Orilla
L3800,8,0.16381931704382102,0.006067382112734112,8,Information Technology,IT Technician,Lucas Alcazar
L3800,9,0.5869267329365798,0.02173802714579925,9,Engineering,Drill Technician,Gustav Cazar
L3800,10,0.026980661956233727,0.0009992837761568047,10,Executive,SVP/CIO,Ada Campo-Corrente
L3800,11,0.037975765038149874,0.001406509816227773,11,Engineering,Hydraulic Technician,Axel Calzas
L3800,12,0.1694223923323251,0.006274903419715744,12,Security,Site Control,Hideki Cocinaro
L3800,13,1.804139370123414,0.06681997667123755,13,Security,Site Control,Inga Ferro
L3800,14,0.244093303133399,0.009040492708644408,14,Engineering,Engineering Group Manager,Lidelse Dedos
L3800,15,1.6275792046507078,0.06028071128335955,15,Security,Site Control,Loreto Bodrogi
L3800,16,1.3730382651004498,0.05085326907779444,16,Security,Perimeter Control,Isia Vann
L3800,17,2.425199559331304,0.08982220590115941,17,Information Technology,IT Technician,Sven Flecha
L3800,18,0.25184771425098945,0.009327693120407017,18,Engineering,Geologist,Birgitta Frente
L3800,19,0.059506533333163185,0.002203945679006044,19,Engineering,Hydraulic Technician,Vira Frente
L3800,20,0.3627949940521741,0.013436851631562004,20,Security,Building Control,Stenig Fusil
L3800,21,1.05523833290214,0.039082901218597775,21,Security,Perimeter Control,Hennie Osvaldo
L3800,22,3.225088932004973,0.11944773822240641,22,Security,Badging Office,Adra Nubarron
L3800,23,3.3052319244927952,0.12241599720343686,23,Security,Badging Office,Varja Lagos
L3800,24,1.8636621063420007,0.06902452245711113,24,Security,Perimeter Control,Minke Mies
L3800,25,0.5395899325631617,0.019984812317154137,25,Engineering,Geologist,Kanon Herrero
L3800,26,0.22905791468811026,0.00848362646993001,26,Engineering,Drill Site Manager,Marin Onda
L3800,27,0.15178077278558558,0.005621510103169836,27,Engineering,Drill Technician,Kare Orilla
L3800,28,0.040243093809463504,0.0014904849559060557,28,Engineering,Drill Technician,Isande Borrasca
L3800,29,0.21226126136191426,0.007861528198589417,29,Facilities,Facilities Group Manager,Bertrand Ovan
L3800,30,3.1770805120803325,0.11766964859556787,30,Security,Security Group Manager,Felix Resumir
L3800,31,0.010626366836080186,0.00039356914207704395,31,Executive,President/CEO,Sten Sanjorge Jr.
L3800,32,0.054275261121636775,0.0020101948563569175,32,Executive,SVP/COO,Orhan Strum
L3800,33,1.7849374626920176,0.06610879491451917,33,Engineering,Drill Technician,Brand Tempestad
L3800,34,0.13340983280616892,0.004941104918746997,34,Security,Perimeter Control,Edvard Vann
L3800,35,0.9316901967354055,0.03450704432353354,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L3800,101,0.0456410938238311,0.0016904108823641148,101,Truck Driver,Truck Driver,Truck Driver 101
L3800,105,0.1033746993217958,0.0038286925674739184,105,Truck Driver,Truck Driver,Truck Driver 105
L3800,106,0.020918280498702754,0.0007747511295815835,106,Truck Driver,Truck Driver,Truck Driver 106
L3800,107,0.07650169316454476,0.0028333960431312873,107,Truck Driver,Truck Driver,Truck Driver 107
L4034,1,0.019980113875271457,0.0009990056937635727,1,Information Technology,IT Helpdesk,Nils Calixto
L4034,2,0.05230525050916214,0.0026152625254581064,2,Engineering,Engineer,Lars Azada
L4034,3,0.032491275360761615,0.0016245637680380805,3,Engineering,Engineer,Felix Balas
L4034,4,0.03964101997491123,0.001982050998745561,4,Executive,SVP/CFO,Ingrid Barranco
L4034,5,0.3488913731767918,0.017444568658839588,5,Information Technology,IT Technician,Isak Baza
L4034,6,0.14849444441743825,0.007424722220871911,6,Information Technology,IT Group Manager,Linnea Bergen
L4034,7,0.5319484811990016,0.026597424059950078,7,Engineering,Drill Technician,Elsa Orilla
L4034,8,0.15674224651793195,0.007837112325896596,8,Information Technology,IT Technician,Lucas Alcazar
L4034,9,0.06784921377463385,0.003392460688731692,9,Engineering,Drill Technician,Gustav Cazar
L4034,10,0.03292154830276602,0.0016460774151383008,10,Executive,SVP/CIO,Ada Campo-Corrente
L4034,11,0.04580596185400687,0.002290298092700343,11,Engineering,Hydraulic Technician,Axel Calzas
L4034,12,0.1350709099248841,0.006753545496244204,12,Security,Site Control,Hideki Cocinaro
L4034,13,1.4757141435817778,0.07378570717908887,13,Security,Site Control,Inga Ferro
L4034,14,0.1857740343178376,0.009288701715891879,14,Engineering,Engineering Group Manager,Lidelse Dedos
L4034,15,1.37027403420502,0.06851370171025098,15,Security,Site Control,Loreto Bodrogi
L4034,16,1.0935204720087812,0.05467602360043905,16,Security,Perimeter Control,Isia Vann
L4034,17,0.25623886944186136,0.012811943472093065,17,Information Technology,IT Technician,Sven Flecha
L4034,18,0.18083958485112311,0.009041979242556154,18,Engineering,Geologist,Birgitta Frente
L4034,19,0.05417206756865608,0.0027086033784328033,19,Engineering,Hydraulic Technician,Vira Frente
L4034,20,0.4874162891745726,0.024370814458728626,20,Security,Building Control,Stenig Fusil
L4034,21,1.2726042377724773,0.06363021188862386,21,Security,Perimeter Control,Hennie Osvaldo
L4034,22,3.0854344131566,0.15427172065782996,22,Security,Badging Office,Adra Nubarron
L4034,23,3.1735046357071828,0.1586752317853591,23,Security,Badging Office,Varja Lagos
L4034,24,0.18725260020861736,0.009362630010430866,24,Security,Perimeter Control,Minke Mies
L4034,25,0.18657831548841455,0.009328915774420726,25,Engineering,Geologist,Kanon Herrero
L4034,26,0.32006236187340303,0.016003118093670148,26,Engineering,Drill Site Manager,Marin Onda
L4034,27,0.2963030606314218,0.014815153031571087,27,Engineering,Drill Technician,Kare Orilla
L4034,29,0.4058222661855705,0.020291113309278522,29,Facilities,Facilities Group Manager,Bertrand Ovan
L4034,30,3.0676046627346993,0.15338023313673493,30,Security,Security Group Manager,Felix Resumir
L4034,32,0.12904846873950243,0.006452423436975121,32,Executive,SVP/COO,Orhan Strum
L4034,33,0.3981905936744409,0.01990952968372204,33,Engineering,Drill Technician,Brand Tempestad
L4034,34,0.5687646250656156,0.028438231253280776,34,Security,Perimeter Control,Edvard Vann
L4034,35,0.022585639439920244,0.0011292819719960119,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L4034,101,0.00818380957367932,0.0004091904786839659,101,Truck Driver,Truck Driver,Truck Driver 101
L4034,105,0.11000146487629239,0.005500073243814619,105,Truck Driver,Truck Driver,Truck Driver 105
L4034,106,0.011986119077214072,0.0005993059538607035,106,Truck Driver,Truck Driver,Truck Driver 106
L4034,107,0.03998139175776209,0.001999069587888104,107,Truck Driver,Truck Driver,Truck Driver 107
L4063,1,0.10831270338630032,0.012034744820700036,1,Information Technology,IT Helpdesk,Nils Calixto
L4063,2,0.10694392484933497,0.011882658316592775,2,Engineering,Engineer,Lars Azada
L4063,3,0.08861730061190164,0.009846366734655738,3,Engineering,Engineer,Felix Balas
L4063,4,0.12403128957556334,0.013781254397284816,4,Executive,SVP/CFO,Ingrid Barranco
L4063,5,0.036619038683215824,0.00406878207591287,5,Information Technology,IT Technician,Isak Baza
L4063,6,0.08664400735498969,0.009627111928332188,6,Information Technology,IT Group Manager,Linnea Bergen
L4063,7,0.08629520409747013,0.009588356010830015,7,Engineering,Drill Technician,Elsa Orilla
L4063,8,0.09555914637543879,0.01061768293060431,8,Information Technology,IT Technician,Lucas Alcazar
L4063,9,0.10505622600805048,0.011672914000894498,9,Engineering,Drill Technician,Gustav Cazar
L4063,10,0.037396456049111335,0.004155161783234593,10,Executive,SVP/CIO,Ada Campo-Corrente
L4063,11,0.2719001923025158,0.030211132478057307,11,Engineering,Hydraulic Technician,Axel Calzas
L4063,12,0.10668449694470757,0.011853832993856396,12,Security,Site Control,Hideki Cocinaro
L4063,13,0.16704862530383502,0.01856095836709278,13,Security,Site Control,Inga Ferro
L4063,14,0.015503668158950577,0.001722629795438953,14,Engineering,Engineering Group Manager,Lidelse Dedos
L4063,15,0.08594935414154825,0.009549928237949805,15,Security,Site Control,Loreto Bodrogi
L4063,16,0.184539297923153,0.020504366435905887,16,Security,Perimeter Control,Isia Vann
L4063,18,0.008533719361266744,0.0009481910401407494,18,Engineering,Geologist,Birgitta Frente
L4063,19,0.2132061088425396,0.023689567649171066,19,Engineering,Hydraulic Technician,Vira Frente
L4063,20,0.1306811172823583,0.014520124142484254,20,Security,Building Control,Stenig Fusil
L4063,21,0.09331178841403391,0.010367976490448213,21,Security,Perimeter Control,Hennie Osvaldo
L4063,22,0.1171161372880404,0.013012904143115601,22,Security,Badging Office,Adra Nubarron
L4063,23,0.06082725060827251,0.006758583400919168,23,Security,Badging Office,Varja Lagos
L4063,24,0.24689363124756225,0.027432625694173582,24,Security,Perimeter Control,Minke Mies
L4063,26,0.08594015515330625,0.009548906128145138,26,Engineering,Drill Site Manager,Marin Onda
L4063,27,0.11004624728366857,0.012227360809296508,27,Engineering,Drill Technician,Kare Orilla
L4063,28,0.951653126097535,0.10573923623305945,28,Engineering,Drill Technician,Isande Borrasca
L4063,29,0.06033327219110239,0.006703696910122488,29,Facilities,Facilities Group Manager,Bertrand Ovan
L4063,30,0.08862947912818618,0.009847719903131798,30,Security,Security Group Manager,Felix Resumir
L4063,32,0.03364340669651234,0.0037381562996124823,32,Executive,SVP/COO,Orhan Strum
L4063,33,0.12427514980203078,0.013808349978003419,33,Engineering,Drill Technician,Brand Tempestad
L4063,34,0.09303287772441818,0.010336986413824242,34,Security,Perimeter Control,Edvard Vann
L4063,101,3.6137756752110253,0.4015306305790028,101,Truck Driver,Truck Driver,Truck Driver 101
L4063,104,0.4334138328447671,0.04815709253830745,104,Truck Driver,Truck Driver,Truck Driver 104
L4063,107,0.827586093057288,0.09195401033969867,107,Truck Driver,Truck Driver,Truck Driver 107
L4149,1,0.15172005374688374,0.010114670249792249,1,Information Technology,IT Helpdesk,Nils Calixto
L4149,2,1.2222175047709076,0.08148116698472717,2,Engineering,Engineer,Lars Azada
L4149,3,1.4801783337925782,0.09867855558617188,3,Engineering,Engineer,Felix Balas
L4149,4,0.16669138357809457,0.011112758905206303,4,Executive,SVP/CFO,Ingrid Barranco
L4149,5,0.08710207917302948,0.005806805278201965,5,Information Technology,IT Technician,Isak Baza
L4149,6,0.12522591501944544,0.008348394334629694,6,Information Technology,IT Group Manager,Linnea Bergen
L4149,7,0.04812726097525957,0.0032084840650173046,7,Engineering,Drill Technician,Elsa Orilla
L4149,8,0.017840962592247496,0.001189397506149833,8,Information Technology,IT Technician,Lucas Alcazar
L4149,9,1.7774394820601458,0.11849596547067637,9,Engineering,Drill Technician,Gustav Cazar
L4149,10,0.13332565753296124,0.008888377168864082,10,Executive,SVP/CIO,Ada Campo-Corrente
L4149,11,1.6157808564842333,0.10771872376561555,11,Engineering,Hydraulic Technician,Axel Calzas
L4149,12,0.09003161878739417,0.006002107919159611,12,Security,Site Control,Hideki Cocinaro
L4149,13,0.46271590144276964,0.030847726762851305,13,Security,Site Control,Inga Ferro
L4149,14,0.20936617538374847,0.013957745025583229,14,Engineering,Engineering Group Manager,Lidelse Dedos
L4149,15,0.5430652391483731,0.036204349276558204,15,Security,Site Control,Loreto Bodrogi
L4149,16,0.3937002976302919,0.026246686508686123,16,Security,Perimeter Control,Isia Vann
L4149,17,0.2333812675366143,0.01555875116910762,17,Information Technology,IT Technician,Sven Flecha
L4149,18,0.2650308514663486,0.017668723431089904,18,Engineering,Geologist,Birgitta Frente
L4149,19,1.7842065534073182,0.11894710356048786,19,Engineering,Hydraulic Technician,Vira Frente
L4149,20,0.10646869475349766,0.007097912983566509,20,Security,Building Control,Stenig Fusil
L4149,21,0.17398460249721584,0.011598973499814388,21,Security,Perimeter Control,Hennie Osvaldo
L4149,22,0.6547171665114262,0.04364781110076174,22,Security,Badging Office,Adra Nubarron
L4149,23,0.8229801600609217,0.054865344004061435,23,Security,Badging Office,Varja Lagos
L4149,24,0.4388287510763144,0.02925525007175429,24,Security,Perimeter Control,Minke Mies
L4149,25,0.034825846513975946,0.0023217231009317295,25,Engineering,Geologist,Kanon Herrero
L4149,26,0.018653281697558893,0.0012435521131705927,26,Engineering,Drill Site Manager,Marin Onda
L4149,27,0.021929712240885562,0.0014619808160590373,27,Engineering,Drill Technician,Kare Orilla
L4149,28,0.7512473738174323,0.05008315825449548,28,Engineering,Drill Technician,Isande Borrasca
L4149,29,0.030057205459965777,0.0020038136973310515,29,Facilities,Facilities Group Manager,Bertrand Ovan
L4149,30,0.660608094216486,0.0440405396144324,30,Security,Security Group Manager,Felix Resumir
L4149,32,0.06942536231889845,0.004628357487926563,32,Executive,SVP/COO,Orhan Strum
L4149,33,0.14732005330471093,0.009821336886980727,33,Engineering,Drill Technician,Brand Tempestad
L4149,34,0.09971440568364569,0.006647627045576378,34,Security,Perimeter Control,Edvard Vann
L4149,35,0.16209189531842005,0.010806126354561336,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L4164,1,0.2635179335989169,0.023956175781719716,1,Information Technology,IT Helpdesk,Nils Calixto
L4164,2,0.06508349301943608,0.0059166811835850985,2,Engineering,Engineer,Lars Azada
L4164,3,0.010948866079048289,0.0009953514617316627,3,Engineering,Engineer,Felix Balas
L4164,4,0.8080004341757272,0.07345458492506611,4,Executive,SVP/CFO,Ingrid Barranco
L4164,5,0.18909436970244686,0.01719039724567699,5,Information Technology,IT Technician,Isak Baza
L4164,6,0.07859216810792152,0.007144742555265593,6,Information Technology,IT Group Manager,Linnea Bergen
L4164,8,0.03209702986865699,0.002917911806241545,8,Information Technology,IT Technician,Lucas Alcazar
L4164,9,0.45743856359159213,0.04158532396287201,9,Engineering,Drill Technician,Gustav Cazar
L4164,10,0.6141611987959683,0.05583283625417894,10,Executive,SVP/CIO,Ada Campo-Corrente
L4164,11,0.0860896559411488,0.007826332358286255,11,Engineering,Hydraulic Technician,Axel Calzas
L4164,12,0.16525563689830342,0.015023239718027583,12,Security,Site Control,Hideki Cocinaro
L4164,13,0.48751136858638444,0.04431921532603495,13,Security,Site Control,Inga Ferro
L4164,14,0.1554200029565821,0.0141290911778711,14,Engineering,Engineering Group Manager,Lidelse Dedos
L4164,15,0.3921780651039104,0.035652551373082764,15,Security,Site Control,Loreto Bodrogi
L4164,16,0.38438086703579827,0.03494371518507257,16,Security,Perimeter Control,Isia Vann
L4164,17,0.2914783893545731,0.02649803539587028,17,Information Technology,IT Technician,Sven Flecha
L4164,18,0.08051492844873981,0.007319538949885437,18,Engineering,Geologist,Birgitta Frente
L4164,19,0.11825621299526427,0.010750564817751298,19,Engineering,Hydraulic Technician,Vira Frente
L4164,20,0.15198718383289725,0.013817016712081569,20,Security,Building Control,Stenig Fusil
L4164,21,0.10459552087883957,0.009508683716258142,21,Security,Perimeter Control,Hennie Osvaldo
L4164,22,0.9526983424067827,0.08660894021879843,22,Security,Badging Office,Adra Nubarron
L4164,23,0.9796039763419737,0.08905490694017942,23,Security,Badging Office,Varja Lagos
L4164,24,0.20108156009848047,0.018280141827134586,24,Security,Perimeter Control,Minke Mies
L4164,25,0.029986791901295735,0.002726071991026885,25,Engineering,Geologist,Kanon Herrero
L4164,26,0.015496712464967501,0.0014087920422697728,26,Engineering,Drill Site Manager,Marin Onda
L4164,27,0.11938038749434551,0.010852762499485956,27,Engineering,Drill Technician,Kare Orilla
L4164,28,1.221721862245951,0.11106562384054099,28,Engineering,Drill Technician,Isande Borrasca
L4164,29,0.03654545079378865,0.003322313708526241,29,Facilities,Facilities Group Manager,Bertrand Ovan
L4164,30,0.9033437294394626,0.08212215722176933,30,Security,Security Group Manager,Felix Resumir
L4164,31,0.14336559142162536,0.013033235583784124,31,Executive,President/CEO,Sten Sanjorge Jr.
L4164,32,0.47301868535962965,0.04300169866905724,32,Executive,SVP/COO,Orhan Strum
L4164,33,0.2835861910534634,0.025780562823042127,33,Engineering,Drill Technician,Brand Tempestad
L4164,34,0.03597243335332357,0.0032702212139385065,34,Security,Perimeter Control,Edvard Vann
L4164,35,0.651380795443757,0.05921643594943246,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L4164,105,0.016215601208997232,0.001474145564454294,105,Truck Driver,Truck Driver,Truck Driver 105
L4424,1,2.91723385948473,0.11668935437938922,1,Information Technology,IT Helpdesk,Nils Calixto
L4424,2,0.17505408375531795,0.007002163350212719,2,Engineering,Engineer,Lars Azada
L4424,3,0.23665024011778818,0.009466009604711528,3,Engineering,Engineer,Felix Balas
L4424,4,0.02913508234958604,0.0011654032939834417,4,Executive,SVP/CFO,Ingrid Barranco
L4424,5,0.08296878771041058,0.0033187515084164235,5,Information Technology,IT Technician,Isak Baza
L4424,6,0.23985517054600078,0.009594206821840033,6,Information Technology,IT Group Manager,Linnea Bergen
L4424,7,0.03528057670225286,0.0014112230680901146,7,Engineering,Drill Technician,Elsa Orilla
L4424,8,3.9499255051249764,0.1579970202049991,8,Information Technology,IT Technician,Lucas Alcazar
L4424,9,0.04917525315924055,0.0019670101263696226,9,Engineering,Drill Technician,Gustav Cazar
L4424,10,0.1304258355317531,0.005217033421270125,10,Executive,SVP/CIO,Ada Campo-Corrente
L4424,11,0.1515172695983634,0.006060690783934537,11,Engineering,Hydraulic Technician,Axel Calzas
L4424,12,0.2417650288435492,0.00967060115374197,12,Security,Site Control,Hideki Cocinaro
L4424,13,0.6275929667427106,0.025103718669708428,13,Security,Site Control,Inga Ferro
L4424,14,0.9145888066730664,0.03658355226692266,14,Engineering,Engineering Group Manager,Lidelse Dedos
L4424,15,0.8152329795097025,0.032609319180388105,15,Security,Site Control,Loreto Bodrogi
L4424,16,0.8082876578589977,0.032331506314359916,16,Security,Perimeter Control,Isia Vann
L4424,17,0.6241396968238845,0.024965587872955382,17,Information Technology,IT Technician,Sven Flecha
L4424,18,0.3414029365692051,0.013656117462768206,18,Engineering,Geologist,Birgitta Frente
L4424,19,0.27075840493140196,0.01083033619725608,19,Engineering,Hydraulic Technician,Vira Frente
L4424,20,0.12546272530617866,0.005018509012247147,20,Security,Building Control,Stenig Fusil
L4424,21,0.7549575062904678,0.030198300251618716,21,Security,Perimeter Control,Hennie Osvaldo
L4424,22,2.691620351320648,0.10766481405282594,22,Security,Badging Office,Adra Nubarron
L4424,23,2.94532915346564,0.11781316613862561,23,Security,Badging Office,Varja Lagos
L4424,24,1.1103255254853455,0.04441302101941382,24,Security,Perimeter Control,Minke Mies
L4424,25,0.2005219607966321,0.008020878431865285,25,Engineering,Geologist,Kanon Herrero
L4424,26,0.3866554605866314,0.01546621842346526,26,Engineering,Drill Site Manager,Marin Onda
L4424,27,0.20490487192301357,0.008196194876920544,27,Engineering,Drill Technician,Kare Orilla
L4424,28,0.04051539521941051,0.0016206158087764208,28,Engineering,Drill Technician,Isande Borrasca
L4424,29,0.30322499148650733,0.012128999659460295,29,Facilities,Facilities Group Manager,Bertrand Ovan
L4424,30,2.7548842352053424,0.11019536940821371,30,Security,Security Group Manager,Felix Resumir
L4424,31,0.029585249573692192,0.001183409982947688,31,Executive,President/CEO,Sten Sanjorge Jr.
L4424,32,0.024982429275393934,0.0009992971710157574,32,Executive,SVP/COO,Orhan Strum
L4424,33,0.35131226280135125,0.014052490512054053,33,Engineering,Drill Technician,Brand Tempestad
L4424,34,0.11944033913399196,0.004777613565359679,34,Security,Perimeter Control,Edvard Vann
L4424,35,0.2696961411546413,0.010787845646185654,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L4424,105,0.04559125894217361,0.0018236503576869447,105,Truck Driver,Truck Driver,Truck Driver 105
L5224,1,0.2748056894388816,0.013740284471944083,1,Information Technology,IT Helpdesk,Nils Calixto
L5224,2,0.720973410426679,0.03604867052133395,2,Engineering,Engineer,Lars Azada
L5224,3,0.25532980326442356,0.01276649016322118,3,Engineering,Engineer,Felix Balas
L5224,4,0.3614347635949043,0.01807173817974522,4,Executive,SVP/CFO,Ingrid Barranco
L5224,5,4.24574512517582,0.21228725625879105,5,Information Technology,IT Technician,Isak Baza
L5224,6,0.03947269700095468,0.0019736348500477346,6,Information Technology,IT Group Manager,Linnea Bergen
L5224,7,0.014417638356622553,0.0007208819178311278,7,Engineering,Drill Technician,Elsa Orilla
L5224,8,0.060212842035078186,0.00301064210175391,8,Information Technology,IT Technician,Lucas Alcazar
L5224,9,0.2135706946931242,0.010678534734656213,9,Engineering,Drill Technician,Gustav Cazar
L5224,10,0.6991230662787715,0.03495615331393858,10,Executive,SVP/CIO,Ada Campo-Corrente
L5224,11,0.08163792039209189,0.0040818960196045955,11,Engineering,Hydraulic Technician,Axel Calzas
L5224,12,0.2089422094375246,0.010447110471876232,12,Security,Site Control,Hideki Cocinaro
L5224,13,0.4409596174612974,0.022047980873064876,13,Security,Site Control,Inga Ferro
L5224,14,0.04606998727418697,0.002303499363709349,14,Engineering,Engineering Group Manager,Lidelse Dedos
L5224,15,0.05455010364672365,0.002727505182336183,15,Security,Site Control,Loreto Bodrogi
L5224,16,0.09485322331552733,0.004742661165776367,16,Security,Perimeter Control,Isia Vann
L5224,17,0.40514042516724774,0.02025702125836239,17,Information Technology,IT Technician,Sven Flecha
L5224,18,0.15486465907332403,0.0077432329536662025,18,Engineering,Geologist,Birgitta Frente
L5224,19,0.26611308599201833,0.013305654299600919,19,Engineering,Hydraulic Technician,Vira Frente
L5224,20,0.06319970702732597,0.003159985351366299,20,Security,Building Control,Stenig Fusil
L5224,21,0.04763863803484966,0.0023819319017424835,21,Security,Perimeter Control,Hennie Osvaldo
L5224,22,1.3559177782956575,0.06779588891478289,22,Security,Badging Office,Adra Nubarron
L5224,23,1.0909883821612,0.054549419108060014,23,Security,Badging Office,Varja Lagos
L5224,24,0.5754434898597204,0.028772174492986025,24,Security,Perimeter Control,Minke Mies
L5224,25,0.027580361417307773,0.001379018070865389,25,Engineering,Geologist,Kanon Herrero
L5224,26,0.3595801846806977,0.01797900923403489,26,Engineering,Drill Site Manager,Marin Onda
L5224,27,0.20104480124008736,0.01005224006200437,27,Engineering,Drill Technician,Kare Orilla
L5224,28,0.6879004564539772,0.034395022822698865,28,Engineering,Drill Technician,Isande Borrasca
L5224,29,0.2995218229794753,0.01497609114897377,29,Facilities,Facilities Group Manager,Bertrand Ovan
L5224,30,0.9777182565814501,0.04888591282907251,30,Security,Security Group Manager,Felix Resumir
L5224,31,0.1352002634257319,0.0067600131712865965,31,Executive,President/CEO,Sten Sanjorge Jr.
L5224,32,4.684128658975578,0.23420643294877896,32,Executive,SVP/COO,Orhan Strum
L5224,33,0.3458607628186898,0.017293038140934493,33,Engineering,Drill Technician,Brand Tempestad
L5224,34,0.12404460632551134,0.006202230316275568,34,Security,Perimeter Control,Edvard Vann
L5224,35,0.35121795195965877,0.01756089759798294,35,Executive,Environmental Safety Advisor,Willem Vasco-Pais
L5224,105,0.034796915737877854,0.001739845786893893,105,Truck Driver,Truck Driver,Truck Driver 105
L5259,1,0.011855627162840627,0.0005154620505582882,1,Information Technology,IT Helpdesk,Nils Calixto
L5259,2,0.11894292892872162,0.0051714316925531145,2,Engineering,Engineer,Lars Azada
